Id,DateTime,Day,Category,MenuItem
10843,2020-01-27 10:58:00,Monday,icecekler,Coca-Cola Şekersiz (33 cl.)
10843,2020-01-27 10:58:00,Monday,kebaplar,Yoğurtlu Antep Kebabı
10844,2020-01-27 11:06:00,Monday,icecekler,Şalgam Suyu (33 cl.)
10844,2020-01-27 11:06:00,Monday,durumler,Ali Haydar Dürüm
10845,2020-01-27 11:17:00,Monday,corbalar,Tavuk Suyu Çorbası
10845,2020-01-27 11:17:00,Monday,icecekler,Coca-Cola Şekersiz (33 cl.)
10845,2020-01-27 11:17:00,Monday,izgaralar,Kuzu Şiş
10846,2020-01-27 11:20:00,Monday,icecekler,Cappy (33 cl.)
10846,2020-01-27 11:20:00,Monday,tatlilar,Fırın Sütlaç
10846,2020-01-27 11:20:00,Monday,kebaplar,Karışık Kebap
10847,2020-01-27 11:31:00,Monday,kebaplar,Beyti Kebabı
10848,2020-01-27 11:46:00,Monday,icecekler,Soda (20 cl.)
10848,2020-01-27 11:46:00,Monday,pideler,Kavurmalı Pide
10849,2020-01-27 11:59:00,Monday,kebaplar,Adana Kebap
10850,2020-01-27 12:16:00,Monday,baslangiclar,Kızartma İçli Köfte (Adet)
10850,2020-01-27 12:16:00,Monday,icecekler,Şalgam Suyu (33 cl.)
10850,2020-01-27 12:16:00,Monday,kebaplar,Sarma Beyti Kebabı
10851,2020-01-27 12:17:00,Monday,corbalar,Domates Çorbası
10851,2020-01-27 12:17:00,Monday,izgaralar,Çöp Şiş
10852,2020-01-27 12:22:00,Monday,baslangiclar,Kızartma İçli Köfte (Adet)
10852,2020-01-27 12:22:00,Monday,pideler,Kuşbaşılı Kaşarlı Pide
10853,2020-01-27 12:31:00,Monday,corbalar,Tarhana Çorbası
10853,2020-01-27 12:31:00,Monday,icecekler,Soda (20 cl.)
10853,2020-01-27 12:31:00,Monday,izgaralar,Çöp Şiş
10854,2020-01-27 12:40:00,Monday,baslangiclar,Kuruluk Dolması
10854,2020-01-27 12:40:00,Monday,icecekler,Sprite (33 cl.)
10854,2020-01-27 12:40:00,Monday,tatlilar,Fırın Sütlaç
10854,2020-01-27 12:40:00,Monday,izgaralar,Tavuk Şiş
10855,2020-01-27 12:49:00,Monday,icecekler,Ayran (30 cl.)
10855,2020-01-27 12:49:00,Monday,tatlilar,Fıstıklı Künefe
10855,2020-01-27 12:49:00,Monday,kebaplar,Alinazik Kebap (Şişten)
10856,2020-01-27 13:08:00,Monday,icecekler,Cappy (33 cl.)
10856,2020-01-27 13:08:00,Monday,tatlilar,Fırın Sütlaç
10856,2020-01-27 13:08:00,Monday,pideler,Kuşbaşılı Pide
10857,2020-01-27 13:22:00,Monday,icecekler,Coca-Cola (33 cl.)
10857,2020-01-27 13:22:00,Monday,tatlilar,Fıstıklı Künefe
10857,2020-01-27 13:22:00,Monday,kebaplar,Alinazik Kebap (Şişten)
10858,2020-01-27 13:28:00,Monday,icecekler,Ayran (30 cl.)
10858,2020-01-27 13:28:00,Monday,tatlilar,Fıstıklı Künefe
10858,2020-01-27 13:28:00,Monday,kebaplar,Sarma Beyti Kebabı
10859,2020-01-27 13:36:00,Monday,icecekler,Coca-Cola Şekersiz (33 cl.)
10859,2020-01-27 13:36:00,Monday,izgaralar,Kuzu Şiş
10860,2020-01-27 13:52:00,Monday,baslangiclar,Kızartma İçli Köfte (Adet)
10860,2020-01-27 13:52:00,Monday,icecekler,Fanta (33 cl.)
10860,2020-01-27 13:52:00,Monday,tatlilar,Fırın Sütlaç
10860,2020-01-27 13:52:00,Monday,pideler,Karışık Pide
10861,2020-01-27 14:05:00,Monday,icecekler,Şalgam Suyu (33 cl.)
10861,2020-01-27 14:05:00,Monday,izgaralar,Tavuk Pirzola
10862,2020-01-27 14:13:00,Monday,icecekler,Şalgam Suyu (33 cl.)
10862,2020-01-27 14:13:00,Monday,pideler,Kıymalı Pide
10863,2020-01-27 14:25:00,Monday,baslangiclar,Kızartma İçli Köfte (Adet)
10863,2020-01-27 14:25:00,Monday,durumler,Şefin Dürümü (Spesiyal)
10864,2020-01-27 14:30:00,Monday,icecekler,Fanta (33 cl.)
10864,2020-01-27 14:30:00,Monday,durumler,Tavuk Şiş Dürüm
10865,2020-01-27 14:35:00,Monday,icecekler,Coca-Cola Şekersiz (33 cl.)
10865,2020-01-27 14:35:00,Monday,kebaplar,Altı Ezmeli Kebap (Kıymadan)
10866,2020-01-27 14:50:00,Monday,baslangiclar,Kızartma İçli Köfte (Adet)
10866,2020-01-27 14:50:00,Monday,icecekler,Ayran (30 cl.)
10866,2020-01-27 14:50:00,Monday,tatlilar,Kazandibi
10866,2020-01-27 14:50:00,Monday,pideler,Kuşbaşılı Pide
10867,2020-01-27 15:06:00,Monday,baslangiclar,Kızartma İçli Köfte (Adet)
10867,2020-01-27 15:06:00,Monday,icecekler,Coca-Cola (33 cl.)
10867,2020-01-27 15:06:00,Monday,durumler,Tavuk Şiş Dürüm
10868,2020-01-27 15:19:00,Monday,izgaralar,Çöp Şiş
10869,2020-01-27 15:34:00,Monday,icecekler,Ayran (30 cl.)
10869,2020-01-27 15:34:00,Monday,tatlilar,Fıstıklı Künefe
10869,2020-01-27 15:34:00,Monday,pideler,Kuşbaşılı Kaşarlı Pide
10870,2020-01-27 15:48:00,Monday,baslangiclar,Kızartma İçli Köfte (Adet)
10870,2020-01-27 15:48:00,Monday,icecekler,Ayran (30 cl.)
10870,2020-01-27 15:48:00,Monday,tatlilar,Baklava
10870,2020-01-27 15:48:00,Monday,kebaplar,Beyti Kebabı
10871,2020-01-27 16:08:00,Monday,corbalar,Süzme Mercimek Çorbası
10871,2020-01-27 16:08:00,Monday,pideler,Kuşbaşılı Pide
10872,2020-01-27 16:27:00,Monday,icecekler,Soda (20 cl.)
10872,2020-01-27 16:27:00,Monday,durumler,Kuzu Şiş Dürüm
10873,2020-01-27 16:37:00,Monday,tatlilar,Fırın Sütlaç
10873,2020-01-27 16:37:00,Monday,kebaplar,Yoğurtlu Kebap
10874,2020-01-27 16:46:00,Monday,pideler,Kavurmalı Pide
10875,2020-01-27 16:54:00,Monday,corbalar,Yayla Çorbası
10875,2020-01-27 16:54:00,Monday,icecekler,Soda (20 cl.)
10875,2020-01-27 16:54:00,Monday,durumler,Adana Dürüm
10876,2020-01-27 16:55:00,Monday,icecekler,Fanta (33 cl.)
10876,2020-01-27 16:55:00,Monday,kebaplar,Ali Haydar Kebabı
10877,2020-01-27 16:56:00,Monday,corbalar,Domates Çorbası
10877,2020-01-27 16:56:00,Monday,baslangiclar,Kızartma İçli Köfte (Adet)
10877,2020-01-27 16:56:00,Monday,icecekler,Coca-Cola Şekersiz (33 cl.)
10877,2020-01-27 16:56:00,Monday,izgaralar,Tavuk Pirzola
10878,2020-01-27 17:05:00,Monday,corbalar,Yayla Çorbası
10878,2020-01-27 17:05:00,Monday,icecekler,Ayran (30 cl.)
10878,2020-01-27 17:05:00,Monday,kebaplar,Ali Haydar Kebabı
10879,2020-01-27 17:07:00,Monday,baslangiclar,Kızartma İçli Köfte (Adet)
10879,2020-01-27 17:07:00,Monday,icecekler,Coca-Cola (33 cl.)
10879,2020-01-27 17:07:00,Monday,durumler,Çöp Şiş Dürüm
10880,2020-01-27 17:11:00,Monday,icecekler,Ayran (30 cl.)
10880,2020-01-27 17:11:00,Monday,tatlilar,Kazandibi
10880,2020-01-27 17:11:00,Monday,kebaplar,Patlıcanlı Kebap
10881,2020-01-27 17:31:00,Monday,corbalar,Yayla Çorbası
10881,2020-01-27 17:31:00,Monday,baslangiclar,Kuruluk Dolması
10881,2020-01-27 17:31:00,Monday,icecekler,Coca-Cola (33 cl.)
10881,2020-01-27 17:31:00,Monday,tatlilar,Fıstıklı Künefe
10881,2020-01-27 17:31:00,Monday,kebaplar,Domatesli Kebap
10882,2020-01-27 17:46:00,Monday,corbalar,Süzme Mercimek Çorbası
10882,2020-01-27 17:46:00,Monday,baslangiclar,Kuruluk Dolması
10882,2020-01-27 17:46:00,Monday,tatlilar,Baklava
10882,2020-01-27 17:46:00,Monday,pideler,Karışık Pide
10883,2020-01-27 17:53:00,Monday,icecekler,Soda (20 cl.)
10883,2020-01-27 17:53:00,Monday,durumler,Kuzu Şiş Dürüm
10884,2020-01-27 18:10:00,Monday,icecekler,Şalgam Suyu (33 cl.)
10884,2020-01-27 18:10:00,Monday,pideler,Kaşarlı Pide
10885,2020-01-27 18:29:00,Monday,corbalar,Süzme Mercimek Çorbası
10885,2020-01-27 18:29:00,Monday,icecekler,Coca-Cola Şekersiz (33 cl.)
10885,2020-01-27 18:29:00,Monday,tatlilar,Baklava
10885,2020-01-27 18:29:00,Monday,kebaplar,Yoğurtlu Kebap
10886,2020-01-27 18:43:00,Monday,icecekler,Sprite (33 cl.)
10886,2020-01-27 18:43:00,Monday,kebaplar,Altı Ezmeli Kebap (Kıymadan)
10887,2020-01-27 18:48:00,Monday,baslangiclar,Kuruluk Dolması
10887,2020-01-27 18:48:00,Monday,icecekler,Ayran (30 cl.)
10887,2020-01-27 18:48:00,Monday,tatlilar,Fıstıklı Künefe
10887,2020-01-27 18:48:00,Monday,durumler,Ali Haydar Dürüm
10888,2020-01-27 18:59:00,Monday,corbalar,Tarhana Çorbası
10888,2020-01-27 18:59:00,Monday,tatlilar,Fıstıklı Künefe
10888,2020-01-27 18:59:00,Monday,izgaralar,Izgara Köfte
10889,2020-01-27 19:02:00,Monday,baslangiclar,Kızartma İçli Köfte (Adet)
10889,2020-01-27 19:02:00,Monday,icecekler,Fanta (33 cl.)
10889,2020-01-27 19:02:00,Monday,durumler,Ali Haydar Dürüm
10890,2020-01-27 19:10:00,Monday,icecekler,Ayran (30 cl.)
10890,2020-01-27 19:10:00,Monday,pideler,Kuşbaşılı Pide
10891,2020-01-27 19:28:00,Monday,corbalar,Süzme Mercimek Çorbası
10891,2020-01-27 19:28:00,Monday,baslangiclar,Kuruluk Dolması
10891,2020-01-27 19:28:00,Monday,icecekler,Coca-Cola Şekersiz (33 cl.)
10891,2020-01-27 19:28:00,Monday,durumler,Urfa Dürüm
10892,2020-01-27 19:44:00,Monday,icecekler,Ayran (30 cl.)
10892,2020-01-27 19:44:00,Monday,tatlilar,Fırın Sütlaç
10892,2020-01-27 19:44:00,Monday,pideler,Kaşarlı Sucuklu Pide
10893,2020-01-27 19:52:00,Monday,baslangiclar,Kızartma İçli Köfte (Adet)
10893,2020-01-27 19:52:00,Monday,icecekler,Fanta (33 cl.)
10893,2020-01-27 19:52:00,Monday,tatlilar,Baklava
10893,2020-01-27 19:52:00,Monday,kebaplar,Karışık Kebap
10894,2020-01-27 20:00:00,Monday,baslangiclar,Kuruluk Dolması
10894,2020-01-27 20:00:00,Monday,icecekler,Ayran (30 cl.)
10894,2020-01-27 20:00:00,Monday,tatlilar,Baklava
10894,2020-01-27 20:00:00,Monday,pideler,Kaşarlı Sucuklu Pide
10895,2020-01-27 20:02:00,Monday,izgaralar,Tavuk Pirzola
10896,2020-01-27 20:17:00,Monday,baslangiclar,Kızartma İçli Köfte (Adet)
10896,2020-01-27 20:17:00,Monday,icecekler,Şalgam Suyu (33 cl.)
10896,2020-01-27 20:17:00,Monday,pideler,Kuşbaşılı Kaşarlı Pide
10897,2020-01-27 20:29:00,Monday,baslangiclar,Kuruluk Dolması
10897,2020-01-27 20:29:00,Monday,icecekler,Soda (20 cl.)
10897,2020-01-27 20:29:00,Monday,durumler,Şefin Dürümü (Spesiyal)
10898,2020-01-27 20:46:00,Monday,baslangiclar,Kızartma İçli Köfte (Adet)
10898,2020-01-27 20:46:00,Monday,icecekler,Cappy (33 cl.)
10898,2020-01-27 20:46:00,Monday,tatlilar,Baklava
10898,2020-01-27 20:46:00,Monday,pideler,Kaşarlı Sucuklu Pide
10899,2020-01-27 20:52:00,Monday,kebaplar,Alinazik Kebap (Şişten)
10900,2020-01-27 21:07:00,Monday,corbalar,Tarhana Çorbası
10900,2020-01-27 21:07:00,Monday,baslangiclar,Kızartma İçli Köfte (Adet)
10900,2020-01-27 21:07:00,Monday,icecekler,Coca-Cola Şekersiz (33 cl.)
10900,2020-01-27 21:07:00,Monday,kebaplar,Alinazik Kebap (Şişten)
10901,2020-01-27 21:16:00,Monday,durumler,Çöp Şiş Dürüm
10902,2020-01-27 21:26:00,Monday,corbalar,Tavuk Suyu Çorbası
10902,2020-01-27 21:26:00,Monday,baslangiclar,Kızartma İçli Köfte (Adet)
10902,2020-01-27 21:26:00,Monday,icecekler,Fanta (33 cl.)
10902,2020-01-27 21:26:00,Monday,tatlilar,Fıstıklı Künefe
10902,2020-01-27 21:26:00,Monday,izgaralar,Çöp Şiş
10903,2020-01-27 21:45:00,Monday,icecekler,Soda (20 cl.)
10903,2020-01-27 21:45:00,Monday,pideler,Kaşarlı Sucuklu Pide
10904,2020-01-27 22:04:00,Monday,baslangiclar,Kuruluk Dolması
10904,2020-01-27 22:04:00,Monday,pideler,Karışık Pide
10905,2020-01-27 22:22:00,Monday,icecekler,Coca-Cola (33 cl.)
10905,2020-01-27 22:22:00,Monday,izgaralar,Tavuk Şiş
10906,2020-01-27 22:38:00,Monday,corbalar,Tarhana Çorbası
10906,2020-01-27 22:38:00,Monday,icecekler,Soda (20 cl.)
10906,2020-01-27 22:38:00,Monday,durumler,Çöp Şiş Dürüm
10907,2020-01-27 22:56:00,Monday,icecekler,Ayran (30 cl.)
10907,2020-01-27 22:56:00,Monday,tatlilar,Kazandibi
10907,2020-01-27 22:56:00,Monday,durumler,Tavuk Şiş Dürüm
10908,2020-01-28 09:00:00,Tuesday,baslangiclar,Kızartma İçli Köfte (Adet)
10908,2020-01-28 09:00:00,Tuesday,izgaralar,Çöp Şiş
10909,2020-01-28 09:12:00,Tuesday,corbalar,Tarhana Çorbası
10909,2020-01-28 09:12:00,Tuesday,icecekler,Cappy (33 cl.)
10909,2020-01-28 09:12:00,Tuesday,tatlilar,Baklava
10909,2020-01-28 09:12:00,Tuesday,kebaplar,Patlıcanlı Kebap
10910,2020-01-28 09:23:00,Tuesday,icecekler,Coca-Cola (33 cl.)
10910,2020-01-28 09:23:00,Tuesday,izgaralar,Tavuk Kanat
10911,2020-01-28 09:35:00,Tuesday,icecekler,Fanta (33 cl.)
10911,2020-01-28 09:35:00,Tuesday,kebaplar,Urfa Kebap
10912,2020-01-28 09:52:00,Tuesday,icecekler,Coca-Cola (33 cl.)
10912,2020-01-28 09:52:00,Tuesday,tatlilar,Fıstıklı Künefe
10912,2020-01-28 09:52:00,Tuesday,durumler,Urfa Dürüm
10913,2020-01-28 10:08:00,Tuesday,baslangiclar,Kızartma İçli Köfte (Adet)
10913,2020-01-28 10:08:00,Tuesday,icecekler,Fanta (33 cl.)
10913,2020-01-28 10:08:00,Tuesday,pideler,Kaşarlı Pide
10914,2020-01-28 10:25:00,Tuesday,icecekler,Sprite (33 cl.)
10914,2020-01-28 10:25:00,Tuesday,pideler,Kuşbaşılı Pide
10915,2020-01-28 10:44:00,Tuesday,tatlilar,Fırın Sütlaç
10915,2020-01-28 10:44:00,Tuesday,kebaplar,Adana Kebap
10916,2020-01-28 10:55:00,Tuesday,corbalar,Tarhana Çorbası
10916,2020-01-28 10:55:00,Tuesday,icecekler,Coca-Cola Şekersiz (33 cl.)
10916,2020-01-28 10:55:00,Tuesday,tatlilar,Fıstıklı Künefe
10916,2020-01-28 10:55:00,Tuesday,durumler,Tavuk Şiş Dürüm
10917,2020-01-28 11:01:00,Tuesday,corbalar,Süzme Mercimek Çorbası
10917,2020-01-28 11:01:00,Tuesday,icecekler,Cappy (33 cl.)
10917,2020-01-28 11:01:00,Tuesday,tatlilar,Fırın Sütlaç
10917,2020-01-28 11:01:00,Tuesday,izgaralar,Tavuk Pirzola
10918,2020-01-28 11:07:00,Tuesday,baslangiclar,Kuruluk Dolması
10918,2020-01-28 11:07:00,Tuesday,tatlilar,Baklava
10918,2020-01-28 11:07:00,Tuesday,kebaplar,Yoğurtlu Antep Kebabı
10919,2020-01-28 11:09:00,Tuesday,baslangiclar,Kuruluk Dolması
10919,2020-01-28 11:09:00,Tuesday,icecekler,Sprite (33 cl.)
10919,2020-01-28 11:09:00,Tuesday,tatlilar,Fırın Sütlaç
10919,2020-01-28 11:09:00,Tuesday,kebaplar,Urfa Kebap
10920,2020-01-28 11:28:00,Tuesday,corbalar,Tarhana Çorbası
10920,2020-01-28 11:28:00,Tuesday,baslangiclar,Kızartma İçli Köfte (Adet)
10920,2020-01-28 11:28:00,Tuesday,izgaralar,Tavuk Kanat
10921,2020-01-28 11:44:00,Tuesday,icecekler,Coca-Cola Şekersiz (33 cl.)
10921,2020-01-28 11:44:00,Tuesday,kebaplar,Alinazik Kebap (Şişten)
10922,2020-01-28 11:57:00,Tuesday,icecekler,Sprite (33 cl.)
10922,2020-01-28 11:57:00,Tuesday,tatlilar,Fıstıklı Künefe
10922,2020-01-28 11:57:00,Tuesday,kebaplar,Patlıcanlı Kebap
10923,2020-01-28 12:04:00,Tuesday,icecekler,Sprite (33 cl.)
10923,2020-01-28 12:04:00,Tuesday,tatlilar,Fırın Sütlaç
10923,2020-01-28 12:04:00,Tuesday,pideler,Kavurmalı Pide
10924,2020-01-28 12:17:00,Tuesday,baslangiclar,Kızartma İçli Köfte (Adet)
10924,2020-01-28 12:17:00,Tuesday,icecekler,Soda (20 cl.)
10924,2020-01-28 12:17:00,Tuesday,tatlilar,Baklava
10924,2020-01-28 12:17:00,Tuesday,pideler,Kıymalı Pide
10925,2020-01-28 12:31:00,Tuesday,icecekler,Ayran (30 cl.)
10925,2020-01-28 12:31:00,Tuesday,izgaralar,Tavuk Şiş
10926,2020-01-28 12:39:00,Tuesday,icecekler,Coca-Cola (33 cl.)
10926,2020-01-28 12:39:00,Tuesday,durumler,Urfa Dürüm
10927,2020-01-28 12:43:00,Tuesday,corbalar,Tarhana Çorbası
10927,2020-01-28 12:43:00,Tuesday,durumler,Urfa Dürüm
10928,2020-01-28 12:49:00,Tuesday,baslangiclar,Kızartma İçli Köfte (Adet)
10928,2020-01-28 12:49:00,Tuesday,icecekler,Sprite (33 cl.)
10928,2020-01-28 12:49:00,Tuesday,durumler,Adana Dürüm
10929,2020-01-28 13:03:00,Tuesday,baslangiclar,Kızartma İçli Köfte (Adet)
10929,2020-01-28 13:03:00,Tuesday,icecekler,Coca-Cola Şekersiz (33 cl.)
10929,2020-01-28 13:03:00,Tuesday,tatlilar,Baklava
10929,2020-01-28 13:03:00,Tuesday,izgaralar,Tavuk Şiş
10930,2020-01-28 13:09:00,Tuesday,icecekler,Coca-Cola (33 cl.)
10930,2020-01-28 13:09:00,Tuesday,izgaralar,Tavuk Pirzola
10931,2020-01-28 13:22:00,Tuesday,corbalar,Yayla Çorbası
10931,2020-01-28 13:22:00,Tuesday,kebaplar,Domatesli Kebap
10932,2020-01-28 13:41:00,Tuesday,corbalar,Tavuk Suyu Çorbası
10932,2020-01-28 13:41:00,Tuesday,tatlilar,Baklava
10932,2020-01-28 13:41:00,Tuesday,pideler,Kuşbaşılı Pide
10933,2020-01-28 13:49:00,Tuesday,baslangiclar,Kuruluk Dolması
10933,2020-01-28 13:49:00,Tuesday,icecekler,Soda (20 cl.)
10933,2020-01-28 13:49:00,Tuesday,kebaplar,Patlıcanlı Kebap
10934,2020-01-28 13:57:00,Tuesday,corbalar,Süzme Mercimek Çorbası
10934,2020-01-28 13:57:00,Tuesday,baslangiclar,Kuruluk Dolması
10934,2020-01-28 13:57:00,Tuesday,kebaplar,Ali Haydar Kebabı
10935,2020-01-28 14:04:00,Tuesday,icecekler,Fanta (33 cl.)
10935,2020-01-28 14:04:00,Tuesday,tatlilar,Fıstıklı Künefe
10935,2020-01-28 14:04:00,Tuesday,kebaplar,Adana Kebap
10936,2020-01-28 14:23:00,Tuesday,corbalar,Domates Çorbası
10936,2020-01-28 14:23:00,Tuesday,icecekler,Cappy (33 cl.)
10936,2020-01-28 14:23:00,Tuesday,tatlilar,Fırın Sütlaç
10936,2020-01-28 14:23:00,Tuesday,kebaplar,Ali Haydar Kebabı
10937,2020-01-28 14:41:00,Tuesday,icecekler,Sprite (33 cl.)
10937,2020-01-28 14:41:00,Tuesday,pideler,Kaşarlı Pide
10938,2020-01-28 14:42:00,Tuesday,icecekler,Ayran (30 cl.)
10938,2020-01-28 14:42:00,Tuesday,tatlilar,Fıstıklı Künefe
10938,2020-01-28 14:42:00,Tuesday,durumler,Ali Haydar Dürüm
10939,2020-01-28 15:01:00,Tuesday,corbalar,Yayla Çorbası
10939,2020-01-28 15:01:00,Tuesday,kebaplar,Urfa Kebap
10940,2020-01-28 15:03:00,Tuesday,corbalar,Tavuk Suyu Çorbası
10940,2020-01-28 15:03:00,Tuesday,icecekler,Şalgam Suyu (33 cl.)
10940,2020-01-28 15:03:00,Tuesday,tatlilar,Baklava
10940,2020-01-28 15:03:00,Tuesday,izgaralar,Izgara Köfte
10941,2020-01-28 15:22:00,Tuesday,icecekler,Ayran (30 cl.)
10941,2020-01-28 15:22:00,Tuesday,izgaralar,Tavuk Kanat
10942,2020-01-28 15:29:00,Tuesday,baslangiclar,Kızartma İçli Köfte (Adet)
10942,2020-01-28 15:29:00,Tuesday,icecekler,Coca-Cola Şekersiz (33 cl.)
10942,2020-01-28 15:29:00,Tuesday,kebaplar,Sac Kavurma
10943,2020-01-28 15:32:00,Tuesday,baslangiclar,Kızartma İçli Köfte (Adet)
10943,2020-01-28 15:32:00,Tuesday,tatlilar,Kazandibi
10943,2020-01-28 15:32:00,Tuesday,pideler,Karışık Pide
10944,2020-01-28 15:34:00,Tuesday,icecekler,Soda (20 cl.)
10944,2020-01-28 15:34:00,Tuesday,izgaralar,Tavuk Kanat
10945,2020-01-28 15:51:00,Tuesday,tatlilar,Fırın Sütlaç
10945,2020-01-28 15:51:00,Tuesday,durumler,Çöp Şiş Dürüm
10946,2020-01-28 16:07:00,Tuesday,icecekler,Ayran (30 cl.)
10946,2020-01-28 16:07:00,Tuesday,izgaralar,Izgara Köfte
10947,2020-01-28 16:12:00,Tuesday,baslangiclar,Kızartma İçli Köfte (Adet)
10947,2020-01-28 16:12:00,Tuesday,icecekler,Cappy (33 cl.)
10947,2020-01-28 16:12:00,Tuesday,pideler,Kaşarlı Pide
10948,2020-01-28 16:16:00,Tuesday,icecekler,Soda (20 cl.)
10948,2020-01-28 16:16:00,Tuesday,durumler,Şefin Dürümü (Spesiyal)
10949,2020-01-28 16:29:00,Tuesday,corbalar,Tarhana Çorbası
10949,2020-01-28 16:29:00,Tuesday,baslangiclar,Kızartma İçli Köfte (Adet)
10949,2020-01-28 16:29:00,Tuesday,icecekler,Sprite (33 cl.)
10949,2020-01-28 16:29:00,Tuesday,pideler,Kavurmalı Pide
10950,2020-01-28 16:45:00,Tuesday,kebaplar,Yoğurtlu Antep Kebabı
10951,2020-01-28 16:49:00,Tuesday,baslangiclar,Kuruluk Dolması
10951,2020-01-28 16:49:00,Tuesday,icecekler,Soda (20 cl.)
10951,2020-01-28 16:49:00,Tuesday,tatlilar,Fırın Sütlaç
10951,2020-01-28 16:49:00,Tuesday,pideler,Kavurmalı Pide
10952,2020-01-28 17:01:00,Tuesday,baslangiclar,Kuruluk Dolması
10952,2020-01-28 17:01:00,Tuesday,durumler,Ali Haydar Dürüm
10953,2020-01-28 17:13:00,Tuesday,corbalar,Domates Çorbası
10953,2020-01-28 17:13:00,Tuesday,icecekler,Cappy (33 cl.)
10953,2020-01-28 17:13:00,Tuesday,pideler,Kuşbaşılı Kaşarlı Pide
10954,2020-01-28 17:23:00,Tuesday,icecekler,Fanta (33 cl.)
10954,2020-01-28 17:23:00,Tuesday,kebaplar,Altı Ezmeli Kebap (Şişten)
10955,2020-01-28 17:39:00,Tuesday,corbalar,Tavuk Suyu Çorbası
10955,2020-01-28 17:39:00,Tuesday,icecekler,Coca-Cola Şekersiz (33 cl.)
10955,2020-01-28 17:39:00,Tuesday,durumler,Tavuk Şiş Dürüm
10956,2020-01-28 17:58:00,Tuesday,icecekler,Cappy (33 cl.)
10956,2020-01-28 17:58:00,Tuesday,durumler,Ali Haydar Dürüm
10957,2020-01-28 18:09:00,Tuesday,corbalar,Süzme Mercimek Çorbası
10957,2020-01-28 18:09:00,Tuesday,baslangiclar,Kızartma İçli Köfte (Adet)
10957,2020-01-28 18:09:00,Tuesday,tatlilar,Fıstıklı Künefe
10957,2020-01-28 18:09:00,Tuesday,durumler,Adana Dürüm
10958,2020-01-28 18:17:00,Tuesday,tatlilar,Fıstıklı Künefe
10958,2020-01-28 18:17:00,Tuesday,pideler,Kıymalı Pide
10959,2020-01-28 18:28:00,Tuesday,icecekler,Fanta (33 cl.)
10959,2020-01-28 18:28:00,Tuesday,kebaplar,Sarma Beyti Kebabı
10960,2020-01-28 18:31:00,Tuesday,corbalar,Süzme Mercimek Çorbası
10960,2020-01-28 18:31:00,Tuesday,icecekler,Coca-Cola (33 cl.)
10960,2020-01-28 18:31:00,Tuesday,pideler,Kavurmalı Pide
10961,2020-01-28 18:32:00,Tuesday,corbalar,Tavuk Suyu Çorbası
10961,2020-01-28 18:32:00,Tuesday,icecekler,Coca-Cola (33 cl.)
10961,2020-01-28 18:32:00,Tuesday,izgaralar,Tavuk Şiş
10962,2020-01-28 18:45:00,Tuesday,tatlilar,Fırın Sütlaç
10962,2020-01-28 18:45:00,Tuesday,pideler,Kavurmalı Pide
10963,2020-01-28 18:48:00,Tuesday,corbalar,Tarhana Çorbası
10963,2020-01-28 18:48:00,Tuesday,icecekler,Şalgam Suyu (33 cl.)
10963,2020-01-28 18:48:00,Tuesday,tatlilar,Kazandibi
10963,2020-01-28 18:48:00,Tuesday,kebaplar,Yoğurtlu Antep Kebabı
10964,2020-01-28 18:59:00,Tuesday,baslangiclar,Kuruluk Dolması
10964,2020-01-28 18:59:00,Tuesday,tatlilar,Fırın Sütlaç
10964,2020-01-28 18:59:00,Tuesday,durumler,Adana Dürüm
10965,2020-01-28 19:03:00,Tuesday,icecekler,Coca-Cola (33 cl.)
10965,2020-01-28 19:03:00,Tuesday,tatlilar,Baklava
10965,2020-01-28 19:03:00,Tuesday,kebaplar,Ali Haydar Kebabı
10966,2020-01-28 19:10:00,Tuesday,icecekler,Coca-Cola (33 cl.)
10966,2020-01-28 19:10:00,Tuesday,tatlilar,Fıstıklı Künefe
10966,2020-01-28 19:10:00,Tuesday,durumler,Kuzu Şiş Dürüm
10967,2020-01-28 19:27:00,Tuesday,icecekler,Cappy (33 cl.)
10967,2020-01-28 19:27:00,Tuesday,kebaplar,Yoğurtlu Antep Kebabı
10968,2020-01-28 19:44:00,Tuesday,icecekler,Ayran (30 cl.)
10968,2020-01-28 19:44:00,Tuesday,tatlilar,Fıstıklı Künefe
10968,2020-01-28 19:44:00,Tuesday,durumler,Urfa Dürüm
10969,2020-01-28 20:02:00,Tuesday,tatlilar,Fırın Sütlaç
10969,2020-01-28 20:02:00,Tuesday,izgaralar,Tavuk Şiş
10970,2020-01-28 20:20:00,Tuesday,icecekler,Coca-Cola (33 cl.)
10970,2020-01-28 20:20:00,Tuesday,durumler,Kuzu Şiş Dürüm
10971,2020-01-28 20:30:00,Tuesday,icecekler,Fanta (33 cl.)
10971,2020-01-28 20:30:00,Tuesday,kebaplar,Patlıcanlı Kebap
10972,2020-01-28 20:46:00,Tuesday,icecekler,Şalgam Suyu (33 cl.)
10972,2020-01-28 20:46:00,Tuesday,tatlilar,Baklava
10972,2020-01-28 20:46:00,Tuesday,pideler,Kavurmalı Pide
10973,2020-01-28 20:55:00,Tuesday,icecekler,Soda (20 cl.)
10973,2020-01-28 20:55:00,Tuesday,durumler,Kuzu Şiş Dürüm
10974,2020-01-28 21:09:00,Tuesday,icecekler,Fanta (33 cl.)
10974,2020-01-28 21:09:00,Tuesday,pideler,Kaşarlı Sucuklu Pide
